date,country,pct_ili,pct_cli,pct_tested,region
2020-11-05,Honduras,3.6,3.76,12.24,
2020-11-05,Hong Kong,0.58,0.52,7.01,
2020-11-05,Hungary,1.39,1.38,5.12,
2020-11-05,India,2.39,2.69,8.72,
2020-11-05,Indonesia,2.3,2.38,11.82,
2020-11-05,Iraq,8.2,9.45,11.86,
2020-11-05,Ireland,0.34,0.32,4.75,
2020-11-05,Israel,1.01,1.15,8.03,
2020-11-05,Italy,0.82,0.94,9.92,
2020-11-05,Japan,0.63,0.78,0.91,
2020-11-05,Jordan,6.97,7.39,14.15,
2020-11-05,Kazakhstan,1.54,1.65,8.9,
2020-11-05,Kenya,4.49,4.44,7.92,
2020-11-05,Kuwait,3,3.25,12.07,
2020-11-05,Kyrgyzstan,5.07,4.84,5.45,
2020-11-05,Laos,5.4,5.83,7.01,
2020-11-05,Lebanon,2.78,2.88,12.73,
2020-11-05,Libya,4.25,4.99,6.35,
2020-11-05,Madagascar,0,0,3.08,
2020-11-05,Malaysia,0.83,0.96,5.67,
2020-11-05,Mali,6.07,7.26,11.51,
2020-11-05,Mexico,2.11,2.39,4.13,
2020-11-05,Moldova,4.05,4.33,10.36,
2020-11-05,Morocco,3.75,4.35,9.03,
2020-11-05,Mozambique,1.93,2.69,10.91,
2020-11-05,Myanmar,3.78,4,9.39,
2020-11-05,Nepal,3.01,3.22,10.91,
2020-11-05,Netherlands,1.31,1.43,7.71,
2020-11-05,New Zealand,1.79,1.99,3.19,
